"date","mean","lower_80","lower_95","upper_80","upper_95","Shortname","value","diff","color"
2020-01-01,0.0124304187311544,0.000402531095245496,5.78977449218938e-05,0.327564890384772,1.96928088033984,"Cholera",0,0.0124304187311544,"Decrease"
2020-02-01,0.0188443776708213,0.000486021652485674,7.5826599059203e-05,0.540418896416695,4.07118530553264,"Cholera",0,0.0188443776708213,"Decrease"
2020-03-01,0.0290855491559486,0.000543957345861066,6.85591904069827e-05,1.50458480028598,9.52373107527463,"Cholera",0,0.0290855491559486,"Decrease"
2020-04-01,0.00962983012533054,9.8953340112966e-05,1.46600445794263e-05,0.691529806202938,4.20954892530236,"Cholera",1,-0.990370169874669,"Increase"
2020-05-01,0.0228664022039343,0.000329082491057206,2.37906030548703e-05,2.08603864671333,21.6425273285186,"Cholera",0,0.0228664022039343,"Decrease"
2020-06-01,0.0115636270261245,7.78388426901796e-05,5.32974140546046e-06,1.15304033138884,16.2886895638123,"Cholera",0,0.0115636270261245,"Decrease"
2020-07-01,0.00868577035793208,7.29112819609523e-05,3.75772441845863e-06,1.27227970189912,11.8615699653643,"Cholera",0,0.00868577035793208,"Decrease"
2020-08-01,0.00985722002779512,5.28422340675555e-05,1.75094309151505e-06,1.71044554078837,20.5398306805355,"Cholera",2,-1.9901427799722,"Increase"
2020-09-01,0.0288033542786493,8.85603011026562e-05,3.99380213031638e-06,6.8413960583004,94.9816181674671,"Cholera",0,0.0288033542786493,"Decrease"
2020-10-01,0.0380485360106994,0.000151103607212698,6.06779142208761e-06,10.674219063611,259.326569739203,"Cholera",1,-0.961951463989301,"Increase"
2020-11-01,0.00909304025245779,2.25009674199531e-05,6.24986838969692e-07,3.97805207187632,126.160255973566,"Cholera",1,-0.990906959747542,"Increase"
2020-12-01,0.00757836650157995,1.24300776646592e-05,1.99453653200543e-07,3.42844237564896,52.7471777503511,"Cholera",0,0.00757836650157995,"Decrease"
2021-01-01,0.00555919437987639,7.35047563197952e-06,9.59230047000446e-08,3.48808041568735,179.336238630108,"Cholera",0,0.00555919437987639,"Decrease"
2021-02-01,0.00686159507510251,5.04329794920489e-06,1.31608670578212e-07,7.74887883875475,245.147756505863,"Cholera",0,0.00686159507510251,"Decrease"
2021-03-01,0.0135708843591851,8.85181285855747e-06,1.55288205983255e-07,13.9253663730779,954.174436325748,"Cholera",0,0.0135708843591851,"Decrease"
2021-04-01,0.00386440638869614,1.68472119691203e-06,1.3701975295374e-08,5.72282125336632,462.83665033446,"Cholera",0,0.00386440638869614,"Decrease"
