"date","mean","lower_80","lower_95","upper_80","upper_95","Shortname","value","diff","color"
2020-01-01,26.0338676630422,16.7598692414701,13.0487902757839,39.139694553668,48.0591254717645,"TBM",31,-4.96613233695782,"Increase"
2020-02-01,19.1487258091164,11.3423804542323,8.35297472388004,30.7501831333425,38.9189756671806,"TBM",24,-4.8512741908836,"Increase"
2020-03-01,16.2738600839784,8.96586943970077,6.27037041367459,27.6090626771434,35.8217133392415,"TBM",25,-8.72613991602157,"Increase"
2020-04-01,16.1061380387927,8.4408790554431,5.69561747745156,28.3968261337172,37.5009403095613,"TBM",15,1.10613803879269,"Decrease"
2020-05-01,14.309307493733,7.00156245962521,4.46831556692771,26.4719161182711,35.7038615023721,"TBM",10,4.30930749373296,"Decrease"
2020-06-01,15.4595344915785,7.34661624294857,4.59705389196699,29.2966349436723,39.9705663069066,"TBM",14,1.45953449157852,"Decrease"
2020-07-01,13.5192592948058,5.96586472834795,3.48211165454755,26.8720016753164,37.4122673934012,"TBM",25,-11.4807407051942,"Increase"
2020-08-01,13.4682450711578,5.68515645736193,3.18510853670634,27.599077936302,38.9467067109698,"TBM",16,-2.53175492884221,"Increase"
2020-09-01,15.1552509191016,6.33213341899523,3.54922309136228,31.4526789049199,44.688298910205,"TBM",22,-6.84474908089844,"Increase"
2020-10-01,13.8316138953696,5.4147736619654,2.82387938426382,29.859342468714,43.1281446641392,"TBM",20,-6.16838610463045,"Increase"
2020-11-01,12.9939364659813,4.79006762986537,2.31378767536863,29.0568355216982,42.5893364249374,"TBM",15,-2.00606353401866,"Increase"
2020-12-01,10.3248737382636,3.32510994455969,1.05794970803218,24.5729013462207,36.8767308404507,"TBM",16,-5.67512626173643,"Increase"
2021-01-01,26.0338676630422,10.7383043510384,6.14579544505426,55.7182241591018,80.6489216971119,"TBM",40,-13.9661323369578,"Increase"
2021-02-01,19.1487258091164,7.12205137227019,3.65495460150561,43.5315999624819,64.5524900994735,"TBM",30,-10.8512741908836,"Increase"
2021-03-01,16.2738600839784,5.57729192598637,2.57199025082019,38.690507554816,58.4060455806696,"TBM",36,-19.7261399160216,"Increase"
2021-04-01,16.1061380387927,5.31768061996498,2.33796260917474,39.1825352280966,59.7359904729674,"TBM",21,-4.89386196120731,"Increase"
2021-05-01,14.309307493733,4.36301470078818,1.63402879295741,36.2141269543499,56.0697847707661,"TBM",25,-10.690692506267,"Increase"
2021-06-01,15.4595344915785,4.70044189810686,1.81125811792128,39.4429962455593,61.3495869159171,"TBM",17,-1.54046550842148,"Increase"
2021-07-01,13.5192592948058,3.74114808795575,0.862996789396804,35.979583319272,56.8663079756008,"TBM",11,2.51925929480585,"Decrease"
2021-08-01,13.4682450711578,3.58865600880582,0.729198869169882,36.5815200315639,58.3156962407914,"TBM",8,5.46824507115779,"Decrease"
2021-09-01,15.1552509191016,4.13509902705129,1.21480659348083,41.117165255787,65.6394144156715,"TBM",10,5.15525091910156,"Decrease"
2021-10-01,13.8316138953696,3.48298444603847,0.636423754737862,38.840202044385,62.8220240155677,"TBM",12,1.83161389536955,"Decrease"
2021-11-01,12.9939364659813,3.0426028998733,0.502146300119774,37.5880533141534,61.4922457399557,"TBM",7,5.99393646598134,"Decrease"
2021-12-01,10.3248737382636,1.9148780062104,0.313361584587988,31.8200294494295,53.1886272005374,"TBM",8,2.32487373826357,"Decrease"
2022-01-01,26.0338676630422,7.78791967138843,3.31567917763305,69.5888343877755,111.191711994238,"TBM",41,-14.9661323369578,"Increase"
2022-02-01,19.1487258091164,4.98578577847768,1.58374391842972,54.5333063299614,89.1963993307747,"TBM",18,1.1487258091164,"Decrease"
2022-03-01,16.2738600839784,3.80393987903072,0.638371772404821,48.4323808661257,80.5061420683186,"TBM",27,-10.7261399160216,"Increase"
2022-04-01,16.1061380387927,3.62974032111983,0.571283012909242,48.8067267089671,81.7339719250124,"TBM",40,-23.8938619612073,"Increase"
2022-05-01,14.309307493733,2.89467691711104,0.412790244456066,45.0377161033023,76.4620132875297,"TBM",151,-136.690692506267,"Increase"
2022-06-01,15.4595344915785,3.19144490989402,0.453833962849173,48.7180717063739,82.8753399441762,"TBM",16,-0.540465508421482,"Increase"
2022-07-01,13.5192592948058,2.4364077513997,0.335228863113846,44.4052388287541,76.6449568081234,"TBM",21,-7.48074070519415,"Increase"
2022-08-01,13.4682450711578,2.33124984188616,0.317358991839582,44.9607379086665,78.1180532932102,"TBM",26,-12.5317549288422,"Increase"
2022-09-01,15.1552509191016,2.80060731086076,0.369663280791825,50.1799080998587,87.1048312246473,"TBM",19,-3.84474908089844,"Increase"
2022-10-01,13.8316138953696,2.28100908564532,0.301914461965714,47.3307805361369,83.1258044629435,"TBM",20,-6.16838610463045,"Increase"
2022-11-01,12.9939364659813,1.92444071689477,0.262808674444123,45.7095153761025,81.0785242515949,"TBM",11,1.99393646598134,"Decrease"
2022-12-01,10.3248737382636,0.728388962014553,0.186174125635458,38.7818061342285,70.2255882059761,"TBM",14,-3.67512626173643,"Increase"
2023-01-01,26.0338676630422,5.87888264837927,1.64870075317364,82.7855281574696,142.603776662251,"TBM",44,-17.9661323369578,"Increase"
2023-02-01,19.1487258091164,3.59417736661399,0.450973236647658,65.0960646747467,114.761549095462,"TBM",13,6.1487258091164,"Decrease"
2023-03-01,16.2738600839784,2.63075626474855,0.315831499489344,57.8464802470417,103.558352972991,"TBM",10,6.27386008397843,"Decrease"
2023-04-01,16.1061380387927,2.49902679829049,0.297555792925294,58.1430765098339,104.733079555231,"TBM",17,-0.893861961207314,"Increase"
2023-05-01,14.309307493733,1.88161930643464,0.238719294079922,53.6410606707893,97.868191920386,"TBM",14,0.309307493732959,"Decrease"
2023-06-01,15.4595344915785,2.15253489824124,0.257698365281955,57.7799819869045,105.478850141462,"TBM",9,6.45953449157852,"Decrease"
2023-07-01,13.5192592948058,1.48360035836475,0.205384358487726,52.6761893346717,97.4933819636688,"TBM",13,0.519259294805847,"Decrease"
2023-08-01,13.4682450711578,1.38957015636449,0.197535607154865,53.2082322541549,99.0207240805687,"TBM",14,-0.53175492884221,"Increase"
2023-09-01,15.1552509191016,1.84485694945834,0.224422362622376,59.1081836970063,109.746802683503,"TBM",8,7.15525091910156,"Decrease"
2023-10-01,13.8316138953696,1.36047960337837,0.191527009839817,55.7244916583357,104.597852807693,"TBM",5,8.83161389536955,"Decrease"
2023-11-01,12.9939364659813,0.834944743544822,0.17129793266395,53.761733393041,101.832584482537,"TBM",3,9.99393646598134,"Decrease"
2023-12-01,10.3248737382636,0.440202117606151,0.127474229147131,45.7177753551244,88.3581052488438,"TBM",4,6.32487373826357,"Decrease"
