"date","mean","lower_80","lower_95","upper_80","upper_95","Shortname","value","diff","color"
2020-01-01,818.214318552445,692.472421778856,655.248136314527,971.228060660473,1028.11831053688,"HBV",827,-8.78568144755548,"Increase"
2020-02-01,676.885592678309,557.889470931633,526.131710612851,794.642186523177,842.780967074687,"HBV",676,0.885592678309308,"Decrease"
2020-03-01,695.475576287959,579.098893713891,543.692887345063,861.681579948174,914.582443995344,"HBV",627,68.475576287959,"Decrease"
2020-04-01,579.889173725773,498.292284009702,468.363088745427,678.315676274893,722.319649780357,"HBV",460,119.889173725773,"Decrease"
2020-05-01,596.108007442856,491.189875168014,456.947144901994,779.345531944342,829.921171228331,"HBV",496,100.108007442856,"Decrease"
2020-06-01,579.216464625618,478.661903900203,444.379791794759,695.312990113696,740.770579209135,"HBV",526,53.2164646256181,"Decrease"
2020-07-01,534.565754787048,449.091985801867,419.782186333688,643.618271701778,685.831249696395,"HBV",504,30.5657547870477,"Decrease"
2020-08-01,559.91158913552,432.688623313796,398.764749479432,684.798295455185,729.717448709602,"HBV",497,62.9115891355203,"Decrease"
2020-09-01,551.574443018629,469.215750235889,438.039872928214,659.181698556559,702.487178156743,"HBV",515,36.5744430186295,"Decrease"
2020-10-01,587.987297585619,490.46205182089,463.873539208318,723.654087626575,771.200426238307,"HBV",508,79.987297585619,"Decrease"
2020-11-01,505.820381048194,420.854898821607,392.462566212823,616.635471902568,657.154492217203,"HBV",487,18.8203810481944,"Decrease"
2020-12-01,451.678694402317,375.978779754344,348.53103172491,545.53839402026,586.292914580221,"HBV",394,57.678694402317,"Decrease"
2021-01-01,822.463676976859,634.521382192919,586.587868823541,1013.63775914761,1081.17474547002,"HBV",690,132.463676976859,"Decrease"
2021-02-01,665.372972121514,536.203930587134,501.281096251481,794.414317904112,853.156961707322,"HBV",591,74.3729721215142,"Decrease"
2021-03-01,688.12145175081,568.867327433175,528.756240180534,835.585894307743,891.356913750056,"HBV",602,86.1214517508097,"Decrease"
2021-04-01,578.32584288604,477.719345435773,439.114616339984,676.81142533313,745.550777275671,"HBV",432,146.32584288604,"Decrease"
2021-05-01,592.935744208496,488.954310033851,454.28121333014,756.003051175521,806.549893508588,"HBV",384,208.935744208496,"Decrease"
2021-06-01,577.53714144351,469.598437077557,436.659485241143,691.051850625667,738.898612369678,"HBV",386,191.53714144351,"Decrease"
