"date","mean","median","Shortname","lower_80","lower_95","upper_80","upper_95","value","diff","color"
2020-01-01,36733.0483834176,36723.5223895741,"Influenza",36654.5897548545,36610.7108473496,36815.8392992534,36912.2402000696,52472,-15748.4776104259,"Increase"
2020-02-01,42000.9087187375,41992.7363023192,"Influenza",41916.7185251121,41868.7592845693,42092.0401577917,42191.1724453215,33663,8329.73630231919,"Decrease"
2020-03-01,29822.1440158359,29815.716328749,"Influenza",29751.7822275751,29712.2515900435,29897.0747320887,29983.9526154283,13157,16658.716328749,"Decrease"
2020-04-01,13994.2794260047,13989.5154249148,"Influenza",13945.8264599652,13918.6723393054,14045.261869331,14104.8286843418,2095,11894.5154249148,"Decrease"
2020-05-01,12524.888065445,12520.2298953532,"Influenza",12479.5605134945,12454.7615193158,12573.9074526924,12630.8897846434,1335,11185.2298953532,"Decrease"
2020-06-01,22697.2397667274,22690.5486983497,"Influenza",22635.2945345147,22601.8917170202,22762.379584872,22822.3890685177,1531,21159.5486983497,"Decrease"
2020-07-01,39066.063621763,39057.8252492195,"Influenza",38985.3216635387,38941.4808353867,39153.0291735177,39230.1828434125,2624,36433.8252492195,"Decrease"
2020-08-01,58384.1812911169,58372.1186012163,"Influenza",58285.3949673326,58229.8683042228,58488.4924608224,58609.9823917636,3232,55140.1186012163,"Decrease"
2020-09-01,69915.142325678,69905.1714164673,"Influenza",69808.0449968364,69763.0679344645,70026.722532556,70159.6508708828,2462,67443.1714164673,"Decrease"
2020-10-01,49357.2647820295,49348.6252712844,"Influenza",49264.7750069228,49215.4905551229,49453.2782097484,49564.9959986326,3824,45524.6252712844,"Decrease"
2020-11-01,35752.7778058906,35746.7829584995,"Influenza",35674.7869441805,35631.3485654954,35833.7186122369,35928.8258445126,4827,30919.7829584995,"Decrease"
2020-12-01,24043.628206162,24037.7906261034,"Influenza",23980.5112584623,23944.8995286921,24113.8265327136,24171.4008701175,2773,21264.7906261034,"Decrease"
2021-01-01,38030.1982756569,38022.9258283484,"Influenza",37950.877024164,37906.0739463596,38114.7947647645,38212.88045489,2083,35939.9258283484,"Decrease"
