"date","mean","median","Shortname","lower_80","lower_95","upper_80","upper_95","value","diff","color"
2020-01-01,498.724582035874,494.308233182257,"CA (HPV)",413.439949791173,377.71378215707,583.634485272191,646.362352812233,499,-4.69176681774269,"Increase"
2020-02-01,371.912798243656,365.852031010568,"CA (HPV)",309.801048730283,280.90321874061,441.021980654226,493.557561271103,365,0.852031010567941,"Decrease"
2020-03-01,379.79477973156,377.666758990437,"CA (HPV)",311.58212786386,289.82259623686,448.058470676407,484.372158514296,345,32.6667589904365,"Decrease"
2020-04-01,356.725180908472,354.265166160463,"CA (HPV)",291.687258028857,262.917836924767,423.528777101317,475.554657087788,287,67.265166160463,"Decrease"
2020-05-01,381.196510144387,377.070576955142,"CA (HPV)",303.659473706482,279.537973287296,465.119396142797,510.758244616109,359,18.0705769551421,"Decrease"
2020-06-01,407.243607905585,404.704638595481,"CA (HPV)",330.797590406623,297.747109654717,489.43088459255,552.08941771693,336,68.704638595481,"Decrease"
2020-07-01,374.004111831455,369.826157397408,"CA (HPV)",300.890352843286,270.750260998273,454.00334121172,510.421587208034,328,41.8261573974082,"Decrease"
2020-08-01,375.741804969159,366.508448777447,"CA (HPV)",289.246804876259,267.311498147127,472.406015780413,543.257044724129,286,80.5084487774471,"Decrease"
2020-09-01,370.977771321657,363.900010052863,"CA (HPV)",289.703616027498,262.311304736977,461.967794381447,530.381069124388,325,38.9000100528631,"Decrease"
2020-10-01,354.89787321979,344.534831033978,"CA (HPV)",265.286113839099,240.475975615336,452.03572973277,519.055721636889,315,29.5348310339782,"Decrease"
2020-11-01,319.606565670017,309.79048686187,"CA (HPV)",242.256866629261,210.475662421028,406.492994813071,481.357778848933,267,42.7904868618702,"Decrease"
2020-12-01,263.272433971316,254.785042325196,"CA (HPV)",195.644796727382,175.484154779532,342.754404561241,388.976306182902,230,24.785042325196,"Decrease"
2021-01-01,525.912827672375,511.381865686907,"CA (HPV)",375.794902495792,329.104993247107,685.835818465439,823.386389157405,370,141.381865686907,"Decrease"
2021-02-01,392.928798379598,375.605668454839,"CA (HPV)",289.04055249987,242.419431544483,505.575141625107,657.377135812322,297,78.6056684548388,"Decrease"
2021-03-01,407.85462846655,391.801571473241,"CA (HPV)",289.354702503198,249.007324150067,542.05121911567,677.855950181807,369,22.8015714732413,"Decrease"
2021-04-01,376.466053413217,362.10332287284,"CA (HPV)",267.417984145623,220.493917816089,502.476251086536,609.609702843183,220,142.10332287284,"Decrease"
2021-05-01,404.587724876204,384.727756984891,"CA (HPV)",284.579926851619,245.631239055844,556.149540237822,667.251440787901,242,142.727756984891,"Decrease"
2021-06-01,432.135008216225,415.896976855163,"CA (HPV)",294.750747039384,242.338218044481,591.667462806635,719.168928169424,242,173.896976855163,"Decrease"
2021-07-01,398.010659691017,382.123805333673,"CA (HPV)",265.272886030123,215.41512529892,559.069661369698,664.06864092536,191,191.123805333673,"Decrease"
2021-08-01,403.481310428519,378.603956431466,"CA (HPV)",259.323846812261,209.303568038898,567.998501650947,770.691826636778,176,202.603956431466,"Decrease"
2021-09-01,397.239795371104,374.538549643369,"CA (HPV)",259.062638969318,208.034927535029,558.251567892306,745.833301769628,161,213.538549643369,"Decrease"
2021-10-01,382.454894216013,357.015660758243,"CA (HPV)",248.33036598006,206.097198861841,541.034121212898,706.580563930545,212,145.015660758243,"Decrease"
2021-11-01,348.826326965451,324.87973880864,"CA (HPV)",216.151747510379,176.962654166058,514.026498626522,620.717585804165,187,137.87973880864,"Decrease"
2021-12-01,282.3901688092,262.87831762474,"CA (HPV)",177.493968223263,142.280559651298,420.410864091094,544.988118907731,161,101.87831762474,"Decrease"
2022-01-01,568.274549541876,526.392480641543,"CA (HPV)",331.748666612938,274.144444599765,846.915981460333,1087.33475794206,289,237.392480641543,"Decrease"
2022-02-01,419.834773424097,387.177738712109,"CA (HPV)",244.565649144479,197.192547040202,629.003920802537,819.528083511822,205,182.177738712109,"Decrease"
2022-03-01,434.80439435908,403.386586121864,"CA (HPV)",254.700930634148,196.008521715229,642.682936271319,923.991757609125,216,187.386586121864,"Decrease"
2022-04-01,402.198364846843,372.293588405335,"CA (HPV)",227.872255863823,171.189031819394,615.732505631022,783.337960206926,168,204.293588405335,"Decrease"
2022-05-01,438.497212989093,399.988728931133,"CA (HPV)",243.051009610468,180.10188983572,683.174242293933,944.180363111009,232,167.988728931133,"Decrease"
2022-06-01,468.745452922611,422.117812572791,"CA (HPV)",255.3353788045,177.271806125288,754.324220143964,1112.14025985229,230,192.117812572791,"Decrease"
2022-07-01,431.971289422177,391.644600664945,"CA (HPV)",216.179208542611,165.406751344412,686.813530529943,1048.91687873188,247,144.644600664945,"Decrease"
