"date","mean","median","Shortname","lower_80","lower_95","upper_80","upper_95","value","diff","color"
2020-01-01,2841.82746993498,2746.99741640441,"HFMD",2237.1873235871,2007.70848134216,3629.22121212272,4291.45031546193,2391,355.997416404406,"Decrease"
2020-02-01,2749.85238897971,2667.97873969896,"HFMD",2222.5583556551,1970.54438796299,3391.41686798835,4233.36931539027,1868,799.978739698962,"Decrease"
2020-03-01,2479.31184782824,2403.86470432723,"HFMD",1965.89153316949,1764.24077810999,3153.05687796513,3771.04132105353,1240,1163.86470432723,"Decrease"
2020-04-01,1176.14209395263,1148.41148751004,"HFMD",940.36553258784,831.44808743615,1484.66734568866,1786.22051966598,324,824.411487510039,"Decrease"
2020-05-01,1631.56322254624,1591.43222434706,"HFMD",1312.03480036827,1163.26431029334,2031.42741051044,2499.06952970244,375,1216.43222434706,"Decrease"
2020-06-01,6191.03775107838,6052.36476374019,"HFMD",4949.65154372953,4378.11173216387,7824.50230309385,9413.7495584757,454,5598.36476374019,"Decrease"
2020-07-01,7464.46836405331,7298.01680713948,"HFMD",6009.36999196742,5356.14954839608,9290.88160605442,11351.2164546907,591,6707.01680713948,"Decrease"
2020-08-01,5455.00903440344,5356.19328281988,"HFMD",4310.73858952802,3816.27591496612,6992.98792018297,8269.00826983149,1256,4100.19328281988,"Decrease"
2020-09-01,4790.41600211652,4661.46869428387,"HFMD",3851.83897466731,3405.70133380553,5988.54083845814,6869.79502161489,3170,1491.46869428387,"Decrease"
2020-10-01,3281.6051767592,3185.45374208427,"HFMD",2595.76645530869,2218.50020537618,4109.42296924561,4988.86497120566,8078,-4892.54625791573,"Increase"
2020-11-01,2422.33771529942,2355.12314492507,"HFMD",1946.75145280699,1721.48751226976,3118.8037686278,3698.31426066166,9532,-7176.87685507493,"Increase"
2020-12-01,2338.43021581253,2281.23790987243,"HFMD",1873.41815876611,1610.54617765068,2938.0180355419,3583.99453391513,4478,-2196.76209012757,"Increase"
2021-01-01,3094.15497555902,3038.85784050008,"HFMD",2406.52690627878,2173.2206643075,3937.20474275502,4668.78377977661,3106,-67.1421594999165,"Increase"
2021-02-01,2914.39246529446,2823.60908950026,"HFMD",2309.37959742417,2013.32648742069,3667.10111354084,4480.31309256094,3805,-981.390910499736,"Increase"
2021-03-01,2467.49360219988,2419.24105756687,"HFMD",1978.4663850696,1751.52667161334,3127.59689238778,3538.82819419937,6152,-3732.75894243313,"Increase"
2021-04-01,1272.26048344068,1234.30341993831,"HFMD",1005.23136572899,902.120049316769,1612.27189709088,1928.26966972662,2780,-1545.69658006169,"Increase"
2021-05-01,1723.23157537463,1667.28786153713,"HFMD",1377.52981269228,1234.82268832018,2141.94754981929,2616.94328950968,535,1132.28786153713,"Decrease"
2021-06-01,6297.59332270857,6161.0711448784,"HFMD",5084.54308994149,4501.32127702869,7860.73065661585,9079.81982820183,480,5681.0711448784,"Decrease"
2021-07-01,8435.36761120843,8195.32789493063,"HFMD",6753.31601254339,5987.56335679452,10691.6353893922,12973.6979234934,618,7577.32789493063,"Decrease"
2021-08-01,6443.87102921271,6291.39675629457,"HFMD",5137.49763801662,4397.34421842791,8133.5230659302,9869.57256472093,427,5864.39675629457,"Decrease"
2021-09-01,5138.81133886079,4968.3795427854,"HFMD",4138.90609492995,3669.59911622481,6408.28070140325,7883.49067054924,328,4640.3795427854,"Decrease"
2021-10-01,3372.52447118474,3259.21501452982,"HFMD",2715.08743890409,2323.92789120587,4206.68369803103,5171.50329178658,356,2903.21501452982,"Decrease"
2021-11-01,2476.0645077018,2436.55508240674,"HFMD",1986.64791196678,1697.91037698896,3092.59778433925,3547.69441101133,381,2055.55508240674,"Decrease"
2021-12-01,2345.38995071663,2259.96013275785,"HFMD",1884.60992797402,1668.43600646652,2933.75612884829,3584.34239675718,292,1967.96013275785,"Decrease"
2022-01-01,3006.7542156159,2934.20131261475,"HFMD",2420.21350833632,2145.78759400837,3747.22382267761,4609.84863538672,349,2585.20131261475,"Decrease"
2022-02-01,3048.96627371186,2983.66211974007,"HFMD",2440.05250731327,2160.16662145404,3717.76731466465,4640.73945619011,213,2770.66211974007,"Decrease"
2022-03-01,2639.48597854069,2567.66643318607,"HFMD",2059.24418545953,1807.91660778742,3270.35968408129,4057.75924403326,190,2377.66643318607,"Decrease"
