"date","mean","median","Shortname","lower_80","lower_95","upper_80","upper_95","value","diff","color"
2020-01-01,31.0511785502068,31.081835790611,"Rubella",28.5959733022032,27.7061243697784,33.3626778336553,35.244725358409,20,11.081835790611,"Decrease"
2020-02-01,32.7926748916675,32.8627180135592,"Rubella",30.1970378450952,28.8516533004532,35.1050684017972,37.139512073999,15,17.8627180135592,"Decrease"
2020-03-01,33.3654628421355,33.4123214816175,"Rubella",30.7239736280156,29.9087727841275,35.7756394962265,37.7236413234645,7,26.4123214816175,"Decrease"
2020-04-01,29.0826288183886,29.0920198474708,"Rubella",26.661302083101,25.809665013967,31.278338614574,33.1014669536007,3,26.0920198474708,"Decrease"
2020-05-01,28.5680531589249,28.5992835460816,"Rubella",26.1437914997921,24.9114982770773,30.8391926527524,32.6496593368957,5,23.5992835460816,"Decrease"
2020-06-01,34.9245718187828,34.9768596823476,"Rubella",32.3284682219218,30.8346530733866,37.2890423606789,38.7515680606103,7,27.9768596823476,"Decrease"
2020-07-01,40.1712496334205,40.2450826181303,"Rubella",37.100631338978,35.7301663950661,42.9003743740936,44.963991045004,20,20.2450826181303,"Decrease"
2020-08-01,32.7857642046653,32.8328742067829,"Rubella",30.1684303133158,28.8236904655981,35.1818969264903,37.1077852624058,14,18.8328742067829,"Decrease"
2020-09-01,35.7737656763804,35.8047459938091,"Rubella",33.0197523736386,31.6121910046867,38.2497056914493,40.2630608482202,14,21.8047459938091,"Decrease"
2020-10-01,33.1033121840855,33.1057447880125,"Rubella",30.4086993279929,29.0585542554896,35.4949404647112,37.3742067340339,10,23.1057447880125,"Decrease"
2020-11-01,31.2417076618172,31.2947101869861,"Rubella",28.6947634277832,27.3836577667955,33.583211434572,35.4713838643562,11,20.2947101869861,"Decrease"
2020-12-01,25.5577723995278,25.5782003616497,"Rubella",23.320966682392,22.0548739863378,27.65102698782,29.3667289519741,3,22.5782003616497,"Decrease"
2021-01-01,31.0986880449116,31.0819129094876,"Rubella",28.588246010927,27.1845525986421,33.3626778336553,35.244725358409,7,24.0819129094876,"Decrease"
2021-02-01,32.9029249265991,32.8848801742613,"Rubella",30.1970378450952,28.8516533004532,35.2662318254295,37.9403229748459,3,29.8848801742613,"Decrease"
2021-03-01,33.384698244452,33.4124014393886,"Rubella",30.8250189410676,29.3667682612028,35.7756394962265,37.7236413234645,3,30.4124014393886,"Decrease"
2021-04-01,29.0713475194036,29.0920198474708,"Rubella",26.5482498691729,25.306346503834,31.3343093623833,33.1014669536007,5,24.0920198474708,"Decrease"
2021-05-01,28.6453618289947,28.6685550155555,"Rubella",26.1627301608348,24.9114982770773,30.8947692749749,32.6496593368957,7,21.6685550155555,"Decrease"
2021-06-01,34.9865426337245,34.9997234880253,"Rubella",32.2249860704557,30.8346530733866,37.4551376840772,39.3849373726964,2,32.9997234880253,"Decrease"
2021-07-01,40.1613111484246,40.2450826181303,"Rubella",37.2665244587735,35.7923808460931,42.8348791241664,44.2697097466134,1,39.2450826181303,"Decrease"
2021-08-01,32.8073307584909,32.8328742067829,"Rubella",30.1684303133158,29.3472581809786,35.074222988509,37.1077852624058,1,31.8328742067829,"Decrease"
2021-09-01,35.7485782390879,35.8046632230113,"Rubella",33.0197523736386,31.6121910046867,38.1542214082096,40.2630608482202,5,30.8046632230113,"Decrease"
2021-10-01,33.0738829704152,33.0835878788727,"Rubella",30.4086993279929,29.0585542554896,35.4949404647112,37.3742067340339,2,31.0835878788727,"Decrease"
2021-11-01,31.297254096614,31.316337254594,"Rubella",28.6749293225329,27.3836577667955,33.6412068419284,35.4713838643562,4,27.316337254594,"Decrease"
2021-12-01,25.5730879386866,25.5977529889766,"Rubella",23.2330878237833,22.5249116281937,27.65102698782,28.8061593116809,1,24.5977529889766,"Decrease"
