"date","mean","median","Shortname","lower_80","lower_95","upper_80","upper_95","value","diff","color"
2020-01-01,99.9121911858295,99.1435410055314,"Shigellosis",64.0291172746517,52.3758006408106,134.853296865558,159.187793666413,82,17.1435410055314,"Decrease"
2020-02-01,94.6331886079093,91.9051563951019,"Shigellosis",56.1472784539448,42.6817358473574,133.806461132318,163.554827770881,59,32.9051563951019,"Decrease"
2020-03-01,84.9930828659028,80.4685444195064,"Shigellosis",48.846355047483,34.4041858929047,129.156771045633,158.943260160676,37,43.4685444195064,"Decrease"
2020-04-01,68.3796741591063,63.5921014188215,"Shigellosis",29.4036803514313,17.1972704376041,112.74993556817,146.124766586756,33,30.5921014188215,"Decrease"
2020-05-01,86.9775357445774,80.9790722483444,"Shigellosis",39.9095367472809,24.1147579965249,144.82457436,183.025269291214,41,39.9790722483444,"Decrease"
2020-06-01,100.86244078211,93.1665965799462,"Shigellosis",46.205443510222,26.1608537758595,162.790093772672,214.683701114879,51,42.1665965799462,"Decrease"
2020-07-01,77.3907984075612,69.1115189727472,"Shigellosis",28.3084054826591,11.1058810112839,140.700067173763,178.513428575346,50,19.1115189727472,"Decrease"
2020-08-01,66.926342290057,57.5886848820816,"Shigellosis",15.8471545009382,4.16208848529434,128.345901174772,178.736020213739,66,-8.41131511791843,"Increase"
2020-09-01,51.4816670300865,42.2643361260392,"Shigellosis",7.81495480399136,0.681642444637523,108.394224349164,155.814859946965,45,-2.73566387396082,"Increase"
2020-10-01,46.9315402045208,34.9720828096136,"Shigellosis",4.82062464444227,0.01,104.458607391531,156.733194569195,34,0.972082809613624,"Decrease"
2020-11-01,45.6915735851127,32.9074139228981,"Shigellosis",2.49805064466658,0.01,101.966556108297,164.867939404992,28,4.90741392289809,"Decrease"
2020-12-01,46.5688924374884,33.6113085195812,"Shigellosis",2.33483497816144,0.01,103.242551996645,156.202622334732,34,-0.388691480418778,"Increase"
2021-01-01,92.7548870586277,80.0123051772634,"Shigellosis",14.3000010894641,1.70750474283806,178.772467559007,268.658099516162,34,46.0123051772634,"Decrease"
2021-02-01,90.6369774579611,76.2158369569637,"Shigellosis",11.4118168212882,0.01,180.127825949128,283.821293225758,35,41.2158369569637,"Decrease"
2021-03-01,82.6023610738348,68.2855604249557,"Shigellosis",6.9367375284669,0.0171037618827644,173.148812735166,264.680628160468,50,18.2855604249557,"Decrease"
2021-04-01,66.936166861574,52.5268372907068,"Shigellosis",2.28472764552512,0.01,150.701967357789,224.282601658164,34,18.5268372907068,"Decrease"
2021-05-01,85.1138859233233,68.2598221088147,"Shigellosis",4.42185199596441,0.01,178.81774160506,277.66934294975,24,44.2598221088147,"Decrease"
2021-06-01,98.1824197584342,79.319440913783,"Shigellosis",6.56801354866082,0.01,221.011604282986,302.905489756752,26,53.319440913783,"Decrease"
2021-07-01,79.6422583947462,56.4264952373414,"Shigellosis",1.45698121282248,0.01,176.518903231541,277.950096124381,22,34.4264952373414,"Decrease"
2021-08-01,73.1580925854048,47.835436311122,"Shigellosis",0.193415163950709,0.01,185.673357294697,273.995495758043,15,32.835436311122,"Decrease"
2021-09-01,57.2116250691221,30.2460155773284,"Shigellosis",0.01,0.01,149.92563449916,228.519303177948,18,12.2460155773284,"Decrease"
2021-10-01,52.9958000564615,25.0429163144664,"Shigellosis",0.01,0.01,139.920946945442,238.987791398351,17,8.04291631446643,"Decrease"
2021-11-01,53.9422770598663,25.6921520308067,"Shigellosis",0.01,0.01,144.63238593901,261.000211788181,14,11.6921520308067,"Decrease"
2021-12-01,53.6706903646552,23.224506947505,"Shigellosis",0.01,0.01,145.48147328744,250.641955621981,44,-20.775493052495,"Increase"
2022-01-01,97.6447738829979,62.2967031039409,"Shigellosis",0.0629097875114311,0.01,239.465884264015,398.737073191056,43,19.2967031039409,"Decrease"
2022-02-01,95.1166103847925,54.1830832829043,"Shigellosis",0.01,0.01,232.781601676075,394.217456704585,33,21.1830832829043,"Decrease"
2022-03-01,88.9854833633809,46.4396900103254,"Shigellosis",0.01,0.01,228.058118690348,387.721547946631,22,24.4396900103254,"Decrease"
2022-04-01,76.0197304358106,32.4884728806102,"Shigellosis",0.01,0.01,203.169308471436,336.684000877103,23,9.48847288061016,"Decrease"
2022-05-01,93.2758070615928,45.3910422255545,"Shigellosis",0.01,0.01,242.848448234862,400.839078592413,28,17.3910422255545,"Decrease"
2022-06-01,106.626126605785,57.3149546149353,"Shigellosis",0.01,0.01,259.866471708965,461.319075165597,36,21.3149546149353,"Decrease"
2022-07-01,88.533341052564,38.793114365688,"Shigellosis",0.01,0.01,234.690282517092,427.884747073357,30,8.79311436568798,"Decrease"
2022-08-01,81.7539471733969,30.2309314267958,"Shigellosis",0.01,0.01,235.087710295671,433.305627215161,47,-16.7690685732042,"Increase"
2022-09-01,70.3856471932128,18.2763880212714,"Shigellosis",0.01,0.01,192.139263268075,386.807544172816,42,-23.7236119787286,"Increase"
2022-10-01,66.2564650600671,16.0279903493739,"Shigellosis",0.01,0.01,187.326013960339,394.249096323168,34,-17.9720096506261,"Increase"
2022-11-01,68.8170424746115,16.7673636342577,"Shigellosis",0.01,0.01,186.073466642183,409.920348932949,18,-1.23263636574232,"Increase"
2022-12-01,68.2289287251467,14.9535217496177,"Shigellosis",0.01,0.01,189.318445317605,413.292803052182,21,-6.04647825038235,"Increase"
2023-01-01,112.025725521059,47.2929196585448,"Shigellosis",0.01,0.01,316.753105931103,565.36768440077,30,17.2929196585448,"Decrease"
2023-02-01,109.630067232651,41.6875272569168,"Shigellosis",0.01,0.01,286.821923375354,623.411631166761,14,27.6875272569168,"Decrease"
2023-03-01,105.207834175032,40.1810016649927,"Shigellosis",0.01,0.01,278.588524035106,600.474465987061,20,20.1810016649927,"Decrease"
2023-04-01,93.0115717483163,25.0721556557498,"Shigellosis",0.01,0.01,261.132105319461,531.184750497318,17,8.07215565574982,"Decrease"
2023-05-01,111.082717121148,33.7626469211265,"Shigellosis",0.01,0.01,313.307811714197,628.634597940647,28,5.7626469211265,"Decrease"
2023-06-01,123.946592533022,43.7222607746491,"Shigellosis",0.01,0.01,340.560214036738,682.673269344869,26,17.7222607746491,"Decrease"
2023-07-01,109.123896840945,29.9046710090173,"Shigellosis",0.01,0.01,320.487069938927,654.919224074712,21,8.90467100901733,"Decrease"
2023-08-01,101.682542623034,20.7379301280429,"Shigellosis",0.01,0.01,277.505960122947,623.397010948029,18,2.73793012804289,"Decrease"
2023-09-01,89.5041105843114,11.9524383788815,"Shigellosis",0.01,0.01,261.627696376225,569.747600779529,20,-8.04756162111847,"Increase"
2023-10-01,85.865203257616,8.47998732638283,"Shigellosis",0.01,0.01,232.082040353528,560.384375527671,14,-5.52001267361717,"Increase"
2023-11-01,86.9019165723428,5.53387589711582,"Shigellosis",0.01,0.01,250.476665013951,575.575446497692,9,-3.46612410288418,"Increase"
