"date","mean","median","Shortname","lower_80","lower_95","upper_80","upper_95","value","diff","color"
2020-01-01,195.26377572671,192.326071171711,"Genital herpes",164.919420866667,158.902038799857,230.5916458081,253.022809063337,194,-1.67392882828858,"Increase"
2020-02-01,176.029446507239,173.149624181598,"Genital herpes",148.951740102987,143.889920675629,206.369711302463,227.332756388443,162,11.1496241815975,"Decrease"
2020-03-01,192.778514868845,188.588081881319,"Genital herpes",162.089543175539,156.218576638557,224.35194917644,248.105136983094,144,44.5880818813185,"Decrease"
2020-04-01,181.240027352243,177.795383243354,"Genital herpes",152.708030805002,147.51856154128,213.49968324195,240.474065507707,106,71.7953832433542,"Decrease"
2020-05-01,184.22952283762,181.061607028532,"Genital herpes",155.083800908758,149.771571496051,214.773305497971,237.866053204261,142,39.0616070285322,"Decrease"
2020-06-01,191.028393235791,187.695288253867,"Genital herpes",160.397716072362,154.893426704617,224.187656062613,244.765219486087,141,46.6952882538671,"Decrease"
2020-07-01,184.292673795898,181.872019988571,"Genital herpes",155.284847855691,150.051998074424,216.055873417377,238.93071696945,149,32.8720199885714,"Decrease"
2020-08-01,183.428461049804,180.4543520911,"Genital herpes",154.739433184611,149.48093087688,214.675737857539,237.404460017433,150,30.4543520911003,"Decrease"
2020-09-01,186.207311112268,182.912005432952,"Genital herpes",156.974672758233,151.247169133524,217.776768376263,240.833811108257,150,32.9120054329518,"Decrease"
2020-10-01,189.51503825018,186.068257960125,"Genital herpes",159.905879574399,154.471806181105,221.843339987151,244.083150380222,177,9.06825796012509,"Decrease"
2020-11-01,174.320305848908,171.049109711762,"Genital herpes",146.507846204961,141.48937693066,204.790973301321,224.71233575668,149,22.0491097117622,"Decrease"
2020-12-01,170.565724014395,167.278653401773,"Genital herpes",144.235334294309,139.011056376669,201.186997713794,219.624602377934,133,34.2786534017729,"Decrease"
2021-01-01,193.677735850135,191.083399265311,"Genital herpes",161.834694169499,155.886123752286,226.385761683034,254.77461763537,143,48.0833992653111,"Decrease"
2021-02-01,179.74470696163,177.212087879355,"Genital herpes",150.938441231009,146.414689867334,210.53648065813,231.922786373368,164,13.2120878793548,"Decrease"
2021-03-01,192.433294984442,188.905935585401,"Genital herpes",161.757277221544,156.260287875931,226.340956704896,248.171382448167,178,10.9059355854007,"Decrease"
2021-04-01,183.726288472549,180.008091466798,"Genital herpes",154.400076164577,149.111267010304,215.804763426989,236.817362719352,117,63.0080914667975,"Decrease"
2021-05-01,184.908587490433,181.55069483655,"Genital herpes",155.972837076592,150.634380154013,216.33225399774,245.553247146682,92,89.5506948365502,"Decrease"
2021-06-01,192.175475371692,189.073313778986,"Genital herpes",162.057529648673,156.219534235202,224.353324420528,254.657760465941,108,81.0733137789856,"Decrease"
2021-07-01,185.149519272172,181.614355998069,"Genital herpes",156.031906182787,150.687200439905,216.408111391598,245.639350947838,86,95.6143559980686,"Decrease"
2021-08-01,184.012460385754,180.973155870175,"Genital herpes",155.354335129162,149.643963772281,215.468355699086,244.572658129008,93,87.9731558701753,"Decrease"
2021-09-01,186.556256405298,183.656380448071,"Genital herpes",157.786288239506,152.381488019263,218.841347752302,240.748646822062,80,103.656380448071,"Decrease"
2021-10-01,186.441624675187,183.047258086113,"Genital herpes",157.104478585005,151.414073648866,219.3212796042,246.824246962558,122,61.0472580861128,"Decrease"
