"date","mean","median","Shortname","lower_80","lower_95","upper_80","upper_95","value","diff","color"
2020-01-01,44.5019411806475,39.7487512460435,"HAV",29.3407043525731,24.5003190531977,55.8952372078414,69.5151035850697,39,0.74875124604354,"Decrease"
2020-02-01,37.4492233199783,35.4486066059244,"HAV",25.7257932306401,21.6923003303734,49.0273782138817,58.5519681451264,44,-8.55139339407557,"Increase"
2020-03-01,41.9245086347308,38.0309759606645,"HAV",27.091083372441,22.8704606093239,51.6992431112155,120.759446785013,36,2.03097596066452,"Decrease"
2020-04-01,37.4070280765416,34.9551279378216,"HAV",24.6755742687339,21.4902978334065,48.1248853661456,59.6291546943199,24,10.9551279378216,"Decrease"
2020-05-01,41.2174646208697,38.9054456943302,"HAV",27.5013530915418,23.5074864085723,52.6421316925713,63.4958957661807,23,15.9054456943302,"Decrease"
2020-06-01,50.5136666100899,47.1359313683097,"HAV",33.8227428538538,28.2703859306879,63.30806081506,78.4418731186055,27,20.1359313683097,"Decrease"
2020-07-01,50.1891392463008,46.2513087642105,"HAV",33.2291477079484,28.2041065075769,63.3888594311364,78.8111295975405,25,21.2513087642105,"Decrease"
2020-08-01,44.8143675519885,40.8299001420853,"HAV",30.3621482960221,25.0331866665533,55.7540745040449,69.0821039498843,35,5.82990014208534,"Decrease"
2020-09-01,40.7377629842293,37.9443242561249,"HAV",27.8943558350839,23.0778141736949,51.2235266178194,63.6860172425988,34,3.94432425612491,"Decrease"
2020-10-01,41.6217531577641,37.562145638905,"HAV",26.9864382006089,23.0673497083929,52.6260487019483,64.0050023881733,28,9.56214563890502,"Decrease"
2020-11-01,36.2388011340122,33.333555287762,"HAV",24.0728719416094,20.1833694058467,45.5176603060794,56.3986716449212,24,9.33355528776203,"Decrease"
2020-12-01,30.8397608462557,27.990202696434,"HAV",20.7427115577283,17.0677810591305,37.8735037345835,47.3579921950459,19,8.99020269643395,"Decrease"
2021-01-01,42.9128090791576,39.6632744566682,"HAV",28.7321687984301,23.9921746319677,53.7275315027577,66.5711151922164,29,10.6632744566682,"Decrease"
2021-02-01,38.197472063767,35.39008102223,"HAV",25.6223351861512,21.5122934378858,48.8115924498296,59.3657735737668,25,10.39008102223,"Decrease"
2021-03-01,40.0183441503907,36.3569113595668,"HAV",26.9062775855073,22.4675037605571,50.1413966430067,118.610958046263,34,2.35691135956684,"Decrease"
2021-04-01,38.9273223083002,35.3652904748854,"HAV",25.2263286314186,21.1218471362828,48.0755148605949,112.2951174736,32,3.36529047488541,"Decrease"
2021-05-01,40.2008242447143,37.7836906267702,"HAV",26.6098865690886,22.7859907799127,51.3871082276818,63.6712129803378,30,7.78369062677018,"Decrease"
2021-06-01,47.386671513614,45.4256109707794,"HAV",32.8377704445388,19.6300715882889,61.254525450306,74.0853718939344,28,17.4256109707794,"Decrease"
2021-07-01,48.639398177744,45.6958690799979,"HAV",32.3374565793971,27.6412698130758,62.4728114952432,76.6962638865423,17,28.6958690799979,"Decrease"
2021-08-01,44.7720187293807,41.0994891716621,"HAV",28.7761227926754,25.0615220772733,56.1222039089221,67.646188739248,15,26.0994891716621,"Decrease"
2021-09-01,41.2070087584395,37.5601016979437,"HAV",26.2697152587133,22.4547124043577,51.4509628471937,118.543429627009,9,28.5601016979437,"Decrease"
2021-10-01,38.9194803268073,36.7507163531945,"HAV",26.1715373539666,22.5690415638835,50.3680015798571,60.9184725726962,10,26.7507163531945,"Decrease"
2021-11-01,36.3915943068946,33.699405552689,"HAV",23.9020162863652,20.0130086952394,45.5516835589846,55.9226303266688,15,18.699405552689,"Decrease"
2021-12-01,31.4105482624915,28.5938395513684,"HAV",20.3627252519369,17.4365594772403,39.3594755036599,48.7232222132912,6,22.5938395513684,"Decrease"
2022-01-01,42.011436325484,38.643520670341,"HAV",27.2488907889505,23.5648677180228,53.1436363462657,65.8476397107303,24,14.643520670341,"Decrease"
2022-02-01,38.3925434061897,35.3167155238722,"HAV",25.1941200937368,21.5353198698287,48.6725822589068,59.7540773917754,26,9.31671552387216,"Decrease"
2022-03-01,40.316158083495,37.1438211971632,"HAV",26.6459246143915,22.4681662537598,50.7809346136087,63.7492475549141,33,4.14382119716322,"Decrease"
2022-04-01,38.9797222236769,35.5093777731359,"HAV",25.8095634637959,21.236952420894,47.5575493976207,112.114603360933,27,8.50937777313585,"Decrease"
2022-05-01,41.6237305208536,37.5270489428775,"HAV",26.7243923561583,23.0457964199132,52.0864528017419,121.66389383692,17,20.5270489428775,"Decrease"
2022-06-01,49.5533548101372,45.1028972373018,"HAV",31.6374598518359,27.2825832397485,64.947199182473,77.409261318655,22,23.1028972373018,"Decrease"
2022-07-01,48.1363392335606,44.215458009208,"HAV",31.9380341425748,27.1320733138992,60.9794598849642,75.8155322387976,23,21.215458009208,"Decrease"
2022-08-01,45.020830160856,41.4006874014948,"HAV",29.2651813169431,24.839586560602,56.5374753978744,132.060622956925,18,23.4006874014948,"Decrease"
2022-09-01,39.6505659747411,36.7816674667719,"HAV",25.9831216275444,22.2711911596608,50.0546048287133,60.5394293152691,19,17.7816674667719,"Decrease"
2022-10-01,40.6940463434584,37.6485249229405,"HAV",27.2422239778542,22.7480285120547,50.9414189107546,64.5433047193404,24,13.6485249229405,"Decrease"
2022-11-01,36.6897417920932,34.0346459265823,"HAV",24.3527188647551,20.3549654072401,46.0048299328548,56.47894647505,29,5.03464592658228,"Decrease"
2022-12-01,31.2374970767236,29.2713453207021,"HAV",20.9984335385724,17.5818570265799,39.5153047410599,49.1292291891952,21,8.2713453207021,"Decrease"
2023-01-01,41.677563665943,38.7831334490269,"HAV",27.8636541189515,23.81299327918,53.8298615745482,66.085536563565,31,7.78313344902689,"Decrease"
2023-02-01,38.6581357593158,35.2441515453104,"HAV",25.3210806100836,21.643842625146,48.4687300889276,60.0551956086951,24,11.2441515453104,"Decrease"
2023-03-01,39.9489097036,36.6649668110283,"HAV",26.3418621099312,22.5124308070647,50.8899078685088,62.4762310135851,21,15.6649668110283,"Decrease"
2023-04-01,38.5708858117369,35.2057113015494,"HAV",25.2555795042638,21.1463387091101,48.1312602206393,59.0895102480712,19,16.2057113015494,"Decrease"
2023-05-01,39.2550749677308,37.7440113697292,"HAV",27.2949460448258,23.0154289820111,51.0713684739312,62.1233637778025,26,11.7440113697292,"Decrease"
2023-06-01,47.2720466548773,43.6676491823422,"HAV",31.213996317964,26.9938949031255,60.6896929222709,73.4283892041271,22,21.6676491823422,"Decrease"
2023-07-01,48.7859239395659,45.1004836575435,"HAV",31.8804810876687,27.0593905089633,60.8161049457143,75.6124336595968,20,25.1004836575435,"Decrease"
2023-08-01,43.8198765575614,41.5643265747655,"HAV",29.3808540358494,24.9377668002135,56.0669519794613,69.6839508330774,15,26.5643265747655,"Decrease"
2023-09-01,42.118949503012,37.3741400670162,"HAV",26.7681979971052,22.3522033938742,50.5664101016049,119.02983040693,34,3.3741400670162,"Decrease"
2023-10-01,39.8151858767139,37.3404716443405,"HAV",27.1582088075018,22.673894160974,50.3223308532932,61.2550344489741,25,12.3404716443405,"Decrease"
2023-11-01,35.7772055206291,33.0872798952307,"HAV",24.124358282404,20.1991742574552,45.553303505797,56.4428353629973,33,0.0872798952307079,"Decrease"
2023-12-01,31.8848410505913,29.8596851624281,"HAV",21.1417635137796,17.7258460861955,40.0124810013084,49.5315798339478,45,-15.1403148375719,"Increase"
2024-01-01,42.2610828344696,39.5350452192292,"HAV",28.4770297344757,23.6122245974368,53.0685836639159,65.9799697017488,76,-36.4649547807708,"Increase"
2024-02-01,39.0750370995255,35.9229023548652,"HAV",26.4606883687361,21.7053711580157,48.4405226373379,60.2259189012733,59,-23.0770976451348,"Increase"
2024-03-01,39.6110723070841,36.9540434383334,"HAV",26.7236731121909,22.3755643019999,50.4615118801837,60.8231451896358,81,-44.0459565616666,"Increase"
2024-04-01,38.4958572720268,35.4212189194208,"HAV",25.4890847984391,21.4182973149711,47.7094521136964,59.1144119892311,45,-9.57878108057924,"Increase"
2024-05-01,39.6879952171145,37.4788133978034,"HAV",26.9566077477281,22.720107587181,51.1299998911467,62.2381724296316,37,0.478813397803378,"Decrease"
2024-06-01,49.5620126963088,44.8782090504116,"HAV",31.7588255951135,27.1466701490757,61.9326452072292,143.31331991587,40,4.87820905041161,"Decrease"
