"date","mean","median","Shortname","lower_80","lower_95","upper_80","upper_95","value","diff","color"
2020-01-01,3045.82166673664,2856.31770121954,"HFMD",2251.47747876284,1911.78404423716,3965.60451086634,5182.71525712714,2391,465.317701219542,"Decrease"
2020-02-01,3154.68353812922,2984.59944405603,"HFMD",2339.64040487795,1989.04289352604,4195.09833673157,5316.03882323075,1868,1116.59944405603,"Decrease"
2020-03-01,2755.89281387077,2608.53412866508,"HFMD",1975.99480607118,1539.34853898208,3651.0208675465,4809.90708907893,1240,1368.53412866508,"Decrease"
2020-04-01,1545.15407587607,1429.50056500935,"HFMD",982.283914253295,762.622763472051,2279.21819004353,3122.8817721414,324,1105.50056500935,"Decrease"
2020-05-01,1957.38479314512,1792.96401857512,"HFMD",1295.18103467039,1064.2489979814,2782.38972408787,3707.58653084174,375,1417.96401857512,"Decrease"
2020-06-01,6704.81579421617,6492.05822251311,"HFMD",5468.84833353271,4975.9147996971,8070.32022007591,9771.9141709732,454,6038.05822251311,"Decrease"
2020-07-01,8796.71349983458,8608.14613139695,"HFMD",7449.89389770421,6820.609973016,10370.5866681769,12288.6335161589,591,8017.14613139695,"Decrease"
2020-08-01,6624.9709876598,6375.68604342385,"HFMD",5514.2258526172,5003.58173933737,8097.47737009466,9728.37957763875,1256,5119.68604342385,"Decrease"
2020-09-01,5579.94587561434,5350.53032356238,"HFMD",4425.66501437524,3758.67591640203,6969.43548769956,8451.48792033312,3170,2180.53032356238,"Decrease"
2020-10-01,3604.92241632917,3414.85042460043,"HFMD",2750.15588412552,2373.2627929878,4619.27361057811,5926.42385460134,8078,-4663.14957539958,"Increase"
2020-11-01,2605.25681582134,2447.23255889484,"HFMD",1866.91858129136,1558.83382367221,3553.06628023458,4589.95335779537,9532,-7084.76744110516,"Increase"
2020-12-01,2337.76978280648,2203.38899538657,"HFMD",1609.04904015693,1350.35371187813,3234.50310953588,4226.85713773657,4478,-2274.61100461343,"Increase"
2021-01-01,3114.31730310946,2956.47428050517,"HFMD",2314.74647343503,1970.11953614371,4049.42872267922,5278.4807111902,3106,-149.525719494826,"Increase"
2021-02-01,3282.97591096014,3127.48739547325,"HFMD",2430.71633951,2110.16214193371,4249.16171071054,5506.17812101157,3805,-677.512604526748,"Increase"
2021-03-01,3035.8454912953,2863.1000621927,"HFMD",2257.93205820718,1917.73216870201,3974.16921217945,5192.50580179865,6152,-3288.8999378073,"Increase"
2021-04-01,1794.94407081045,1646.59459281626,"HFMD",1196.01569518577,952.1961842475,2510.68834141263,3495.74210880525,2780,-1133.40540718374,"Increase"
2021-05-01,2103.35735458398,1969.52816001786,"HFMD",1425.64533671902,1058.85734416065,2877.35878771991,3926.15648263152,535,1434.52816001786,"Decrease"
2021-06-01,6257.42963103523,6017.04413277918,"HFMD",5124.25744109779,4604.7265241719,7741.12586518846,9240.06563958566,480,5537.04413277918,"Decrease"
2021-07-01,8607.54735484395,8346.04781358967,"HFMD",7286.65629228462,6664.45772212993,10177.8282521135,12078.7254320133,618,7728.04781358967,"Decrease"
2021-08-01,7005.06416548054,6798.20869422679,"HFMD",5804.85396557078,5251.00356415504,8411.25635774425,10146.7209679186,427,6371.20869422679,"Decrease"
