"date","mean","median","Shortname","lower_80","lower_95","upper_80","upper_95","value","diff","color"
2020-01-01,1205.54075767736,1198.33135643103,"Syphilis",902.16329377186,788.933106676995,1563.95186373294,1785.54055822544,1234,-35.6686435689674,"Increase"
2020-02-01,1121.57597430454,1057.5950860707,"Syphilis",785.955532408845,662.451745095928,1550.44360446154,1789.18233700722,1198,-140.404913929297,"Increase"
2020-03-01,1243.81859893914,1170.34971772339,"Syphilis",819.355388127885,681.750145164223,1740.63053810023,2278.06113972804,1271,-100.650282276608,"Increase"
2020-04-01,992.576069692608,894.406607971988,"Syphilis",605.950272315481,472.762726928592,1462.02719602012,1916.68163142145,780,114.406607971988,"Decrease"
2020-05-01,1170.00192602818,1065.08900021636,"Syphilis",701.230705836374,493.205544959797,1798.25555620077,2193.31770489897,889,176.089000216356,"Decrease"
2020-06-01,1251.33987760297,1122.76129079452,"Syphilis",684.78435942803,526.235563545221,1993.86596918896,2664.72346990526,957,165.761290794522,"Decrease"
2020-07-01,1283.06261058609,1182.74621471736,"Syphilis",658.054136185023,500.345221466721,2005.73972392166,2821.31957857772,872,310.746214717362,"Decrease"
2020-08-01,1394.75270626109,1232.33608232636,"Syphilis",617.684131786849,469.201892171324,2390.36109664229,3264.62521900258,842,390.33608232636,"Decrease"
2020-09-01,1329.18504208515,1153.59443762366,"Syphilis",608.847754734362,408.610899301428,2307.42785654264,3086.05051677805,858,295.594437623657,"Decrease"
2020-10-01,1268.36906085303,1092.48357075807,"Syphilis",546.051825771765,372.027768380715,2194.23454134872,3576.40585736608,886,206.483570758068,"Decrease"
2020-11-01,1158.84835414265,954.66550839436,"Syphilis",457.259813889537,324.130741640082,2031.91376485306,3095.91727578067,843,111.66550839436,"Decrease"
2020-12-01,928.720263202768,765.601527414706,"Syphilis",332.640473467196,248.422287156614,1706.15250097726,2821.9958939835,711,54.6015274147059,"Decrease"
2021-01-01,1928.61799036289,1626.80434395342,"Syphilis",595.687854007181,417.488821556392,3472.06733729631,5566.01223097401,1264,362.804343953422,"Decrease"
