"date","mean","median","Shortname","lower_80","lower_95","upper_80","upper_95","value","diff","color"
2020-01-01,124.95257672225,124.196557628547,"Chancroid",105.727664395876,94.1849094962536,141.595014078256,172.809016913999,134,-9.80344237145287,"Increase"
2020-02-01,117.888062558509,118.098121144291,"Chancroid",98.7620365773612,88.7165967155265,134.662898907231,151.660987545773,110,8.09812114429096,"Decrease"
2020-03-01,114.668996279946,113.828640623501,"Chancroid",95.5593167227108,86.2358957904349,132.898135434724,158.224289368095,97,16.828640623501,"Decrease"
2020-04-01,114.354946523203,113.489795685692,"Chancroid",95.7902941855304,86.3545359515665,133.219364961984,158.606735017228,67,46.4897956856917,"Decrease"
2020-05-01,120.4190953695,120.286201030524,"Chancroid",100.607343566902,90.3603061917436,137.157885090464,154.598198051639,96,24.2862010305241,"Decrease"
2020-06-01,123.25981770363,123.107396601458,"Chancroid",102.614488605481,92.163019928407,139.054955056122,162.745817236155,97,26.1073966014576,"Decrease"
2020-07-01,120.128017335859,119.256221118141,"Chancroid",100.480710169036,90.5152427218732,137.393063208948,160.037255624394,92,27.2562211181412,"Decrease"
2020-08-01,127.180038814042,126.987125519434,"Chancroid",105.896730847534,96.3316350574034,144.972945740006,168.451435453702,108,18.9871255194338,"Decrease"
2020-09-01,119.526589071667,118.960211124002,"Chancroid",99.2029499639024,89.3642081112154,139.217288147854,165.747671424382,96,22.9602111240017,"Decrease"
2020-10-01,120.802477138488,120.45987869995,"Chancroid",100.414721666175,91.0736526000954,136.074006682883,159.257003198959,133,-12.5401213000496,"Increase"
2020-11-01,117.950932299756,118.219844939122,"Chancroid",98.5855459689058,89.6808311286286,133.992978934401,156.821429713058,138,-19.7801550608781,"Increase"
2020-12-01,108.040183602545,107.940432251748,"Chancroid",89.97857691758,81.6083291341041,122.815312585954,149.889412195223,78,29.9404322517478,"Decrease"
2021-01-01,130.613490770461,129.204233157487,"Chancroid",109.18661635838,99.0295426985455,148.853998614332,173.169163068323,93,36.2042331574867,"Decrease"
2021-02-01,126.536009042915,126.449345578858,"Chancroid",105.920702357633,96.2154746412872,143.756451680094,168.248310189338,87,39.4493455788579,"Decrease"
2021-03-01,122.774830907312,122.779931742171,"Chancroid",103.073939214913,92.920710446553,138.833713300188,155.46890598266,93,29.7799317421711,"Decrease"
2021-04-01,123.486216964774,122.974346332226,"Chancroid",102.700534255929,93.1611612453199,140.201585556454,171.108413156445,71,51.9743463322263,"Decrease"
2021-05-01,129.262091225308,128.641647139919,"Chancroid",109.511738133842,97.5533256182782,146.486531073017,164.977080881001,75,53.6416471399194,"Decrease"
2021-06-01,130.796601560941,130.161992573261,"Chancroid",109.215237751065,99.3664123826868,148.395827265151,173.976917106526,77,53.1619925732613,"Decrease"
2021-07-01,128.666093491403,127.626140329797,"Chancroid",107.423597208125,97.4305282218494,146.626709625653,170.587450282658,54,73.6261403297972,"Decrease"
2021-08-01,134.047792614067,133.291464474319,"Chancroid",111.48246269068,101.24298691807,152.401296072863,177.305680412635,51,82.2914644743191,"Decrease"
2021-09-01,127.586140613599,127.165724971816,"Chancroid",105.989826724186,96.1301340884405,144.669699677353,168.099078437786,63,64.1657249718159,"Decrease"
2021-10-01,129.645930111329,128.844432983135,"Chancroid",107.396516904908,97.4059670610298,150.26843619027,178.904816481331,41,87.8444329831354,"Decrease"
2021-11-01,125.705345583298,125.583922605172,"Chancroid",104.510384598378,94.9343804870623,142.870167032987,166.008109977829,57,68.5839226051718,"Decrease"
2021-12-01,116.498080750212,116.344000943954,"Chancroid",97.0782109696074,88.1831968431495,132.550561206321,154.202574079357,64,52.3440009439541,"Decrease"
2022-01-01,140.308911185773,140.234140395249,"Chancroid",117.061796522415,105.300856933064,158.803963979043,185.945230858877,97,43.2341403952491,"Decrease"
2022-02-01,135.806707915257,135.357516767986,"Chancroid",112.943215486071,101.59606061728,158.272851565364,188.434618614285,71,64.3575167679859,"Decrease"
2022-03-01,131.79997118825,131.138199757938,"Chancroid",109.422589209463,99.3723093345433,153.583422766328,182.560800812471,79,52.1381997579382,"Decrease"
2022-04-01,131.277320010653,130.544986838299,"Chancroid",111.188725542004,99.0497625386484,148.72972501972,173.024589495756,48,82.5449868382991,"Decrease"
2022-05-01,137.242267151546,136.962073401631,"Chancroid",114.282068251404,102.800401808727,156.228476650412,181.529809001079,94,42.9620734016306,"Decrease"
2022-06-01,139.917250500336,139.410109690323,"Chancroid",116.032734553286,104.375182542224,158.431062230404,193.589176545249,86,53.4101096903227,"Decrease"
2022-07-01,137.394097309508,137.360531710502,"Chancroid",114.711544612617,104.200835776868,156.645957801521,182.212004930978,76,61.3605317105024,"Decrease"
2022-08-01,142.481808088312,142.643626078006,"Chancroid",119.86961024038,107.010251999845,161.456360630781,180.802221265484,84,58.6436260780064,"Decrease"
2022-09-01,134.766655411882,134.18120709734,"Chancroid",112.751116494334,102.409780880692,153.972388901748,179.123637725234,120,14.1812070973402,"Decrease"
2022-10-01,137.442476757363,137.006501072485,"Chancroid",114.495298491478,103.844385226929,156.279153944983,181.817231470776,85,52.0065010724851,"Decrease"
2022-11-01,134.214175670436,134.33620042159,"Chancroid",111.693162036006,100.778079295003,156.998547860896,186.917473189941,123,11.3362004215905,"Decrease"
2022-12-01,125.507965705152,123.965430081784,"Chancroid",106.85867042389,95.0935492045363,142.937699759083,166.286442209207,87,36.965430081784,"Decrease"
2023-01-01,150.202591659892,149.556186162039,"Chancroid",124.772811456836,112.253236597506,174.875283015718,208.200944977118,139,10.5561861620386,"Decrease"
2023-02-01,144.148262298345,144.165148585013,"Chancroid",120.579688358312,109.336166774788,164.386161623436,191.23849069113,129,15.1651485850128,"Decrease"
2023-03-01,140.880040895482,139.827627474436,"Chancroid",117.533165874298,105.955640749318,159.856616531578,194.607938665007,131,8.82762747443564,"Decrease"
2023-04-01,139.938863419177,139.230226957407,"Chancroid",115.762275924578,104.4100577947,162.718190495603,184.441941921692,123,16.2302269574072,"Decrease"
2023-05-01,146.751239895407,145.874532472608,"Chancroid",122.676849221336,110.659503227909,170.714700560709,203.247487954205,137,8.87453247260831,"Decrease"
2023-06-01,148.68070389811,148.454193291029,"Chancroid",123.666291787342,112.351171023125,169.081322151916,190.195069996834,142,6.4541932910287,"Decrease"
2023-07-01,146.34089055542,145.973221220758,"Chancroid",122.444516840862,111.071217493285,166.95416745654,188.183227154376,150,-4.02677877924222,"Increase"
2023-08-01,151.84765978011,151.382402571344,"Chancroid",126.981818898309,114.066044077382,172.102093062177,194.995857941739,122,29.3824025713439,"Decrease"
2023-09-01,145.058204862014,144.130521078534,"Chancroid",120.387379563137,109.188356068135,168.713411652333,190.933490369462,161,-16.8694789214662,"Increase"
2023-10-01,147.009459341872,146.038628256199,"Chancroid",121.855606206949,110.690306313462,170.762220560105,193.803497421513,156,-9.96137174380067,"Increase"
2023-11-01,142.883128980338,143.11884727795,"Chancroid",119.419321469517,108.477251762691,162.076888978117,189.690009544727,137,6.11884727795007,"Decrease"
2023-12-01,134.431814096596,134.068819221518,"Chancroid",111.759062947213,101.362687710315,151.44695146304,177.249044263322,109,25.0688192215177,"Decrease"
2024-01-01,158.965750867179,159.038669210353,"Chancroid",133.016938305412,120.828955714188,179.594365149738,211.288960498781,248,-88.9613307896474,"Increase"
2024-02-01,153.709240563404,152.699569799368,"Chancroid",128.330285482263,116.692953158953,175.432990632458,203.84451007136,197,-44.3004302006321,"Increase"
2024-03-01,149.52664386399,148.880763539501,"Chancroid",124.33223820592,112.940011215231,174.232846104704,207.436080042208,215,-66.1192364604986,"Increase"
2024-04-01,148.914836128876,148.370111698444,"Chancroid",124.638270474471,112.401430344397,168.994763949966,206.49711447339,190,-41.6298883015559,"Increase"
2024-05-01,156.226672665202,156.013356809887,"Chancroid",129.85181962557,116.805894724774,184.865591855753,206.261370447176,197,-40.9866431901134,"Increase"
2024-06-01,158.567234446887,158.398177548022,"Chancroid",134.5733993635,118.591390055251,178.929905150527,209.414282504047,216,-57.6018224519777,"Increase"
2024-07-01,157.263249630159,156.200503895106,"Chancroid",130.535581727815,117.240299919053,182.935316104058,217.450667547966,176,-19.7994961048938,"Increase"
2024-08-01,162.182528789464,162.07129393971,"Chancroid",135.145069214105,122.779672332345,184.553464321868,225.508512558511,247,-84.9287060602895,"Increase"
2024-09-01,153.840779412486,153.552585118643,"Chancroid",128.322735999189,116.385526794929,173.892717583477,203.518906774066,204,-50.4474148813565,"Increase"
2024-10-01,156.271999256716,156.078343710362,"Chancroid",129.887706883715,117.986447311209,176.39106502137,206.578036494876,191,-34.9216562896376,"Increase"
2024-11-01,151.201393418417,152.423487912934,"Chancroid",127.108547487265,114.502186623478,171.772359594968,195.74144345449,223,-70.5765120870658,"Increase"
2024-12-01,143.283444733359,142.619931645116,"Chancroid",119.849698783321,108.153533017964,162.423395283984,188.932372834609,148,-5.38006835488397,"Increase"
2025-01-01,170.26640423756,169.922778058163,"Chancroid",142.866299662927,128.762015151566,192.342618140804,225.215993593916,208,-38.0772219418367,"Increase"
2025-02-01,163.800878375364,163.300408688174,"Chancroid",136.78911428413,124.255497401925,191.689275780534,217.280822524141,195,-31.6995913118257,"Increase"
