date,actual,Group,split,split_label,start_date,end_date,horizon,expected_mean,expected_median,lower_80,lower_95,upper_80,upper_95,Coverage80,Coverage95,IntervalScore80,IntervalScore95,WIS,PIT,Shortname,BestModel
2018-06-01,29,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,6,24.874377091186698,22.609658434701103,10.227438257639681,4.854860573151206,41.47313708065786,53.02276273899113,TRUE,TRUE,31.245698823018174,48.16790216583993,12.038301150555622,0.655,HCV,ARIMA + Fourier
2018-07-01,18,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,7,20.12531655005459,18.485157670573834,6.466413318943749,2.5350780017026406,35.70016393071085,47.80530608311103,TRUE,TRUE,29.2337506117671,45.27022808140838,6.876335357598139,0.478,HCV,ARIMA + Fourier
2018-08-01,31,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,8,21.230217119290916,19.406872915771707,7.125167116419475,2.7913623924162607,38.1348295534754,49.59027892963502,TRUE,TRUE,31.009662437055923,46.79891653721876,16.108004318800333,0.806,HCV,ARIMA + Fourier
2018-09-01,28,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,9,27.101742883316554,25.098875060350245,9.275748365632941,4.325901082123632,47.13817301598973,59.942017745367565,TRUE,TRUE,37.862424650356786,55.61611666324393,10.603532562306647,0.575,HCV,ARIMA + Fourier
2018-10-01,31,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,10,25.261326222593997,23.272197135140622,8.150799750818141,3.1473345133416917,45.267169307060406,58.6958842990966,TRUE,TRUE,37.11636955624226,55.54854978575491,14.34280341231646,0.684,HCV,ARIMA + Fourier
2018-11-01,34,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,11,26.06613546288457,23.191483998353235,8.441716734884986,2.603805617122905,46.96521161663782,60.310507897351215,TRUE,TRUE,38.52349488175284,57.70670228022831,17.118840073606997,0.715,HCV,ARIMA + Fourier
2018-12-01,23,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,12,18.110003630270644,15.80731862276616,3.1094099688903096,0.40418910198762414,36.80464140436821,49.297673029073955,TRUE,TRUE,33.6952314354779,48.89348392708633,13.101121488546989,0.692,HCV,ARIMA + Fourier
2019-01-01,84,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,13,52.45626674110968,50.398444251803745,24.143687669845395,14.527462224851469,82.93714548653726,102.82967716165415,FALSE,TRUE,69.42200295131926,88.30221493680267,41.52085366824019,0.906,HCV,ARIMA + Fourier
2019-02-01,45,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,14,29.217955465233185,26.43463183412187,8.406367397555274,1.8876412534935119,53.51828628017308,68.25315320040602,TRUE,TRUE,45.11191888261781,66.3655119469125,24.724822031797853,0.819,HCV,ARIMA + Fourier
2019-03-01,74,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,15,33.20868378636367,31.208964165213523,10.035322604241067,3.6825163059129893,59.65133868136313,78.00672027732395,FALSE,TRUE,193.10262926349077,74.32420397141097,68.10221750884415,0.963,HCV,ARIMA + Fourier
2019-04-01,30,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,16,28.016773340145864,25.150428090370397,6.410587736559616,1.6968417115881675,52.72791504157781,67.15511936792564,TRUE,TRUE,46.317327305018196,65.45827765633747,13.908761002760093,0.604,HCV,ARIMA + Fourier
2019-05-01,25,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,17,27.34523591684657,24.5662489164187,5.7059055049283245,1.1519682235196178,53.16205983510053,68.16859770697339,TRUE,TRUE,47.456154330172204,67.01662948345377,10.620650739030742,0.509,HCV,ARIMA + Fourier
2019-06-01,43,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,18,26.17054314129365,22.580378610316643,5.057652450621597,0.7299709453624663,50.35775750037609,68.74040275816265,TRUE,TRUE,45.30010504975449,68.01043181280018,26.304131192219415,0.825,HCV,ARIMA + Fourier
2019-07-01,16,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,19,21.601489104224047,18.00728623454541,2.9679728016214906,0.04892987814093933,44.96555883368963,61.38432804811679,TRUE,TRUE,41.997586032068135,61.33539816997585,10.778858679566266,0.441,HCV,ARIMA + Fourier
2019-08-01,23,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,20,22.51310577211106,19.03504300641931,2.5995758688211152,0.08117078900894478,46.33432777885192,63.204166835019336,TRUE,TRUE,43.73475191003081,63.12299604601039,12.694445742309897,0.588,HCV,ARIMA + Fourier
2019-09-01,38,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,21,28.705416015417196,24.718946211675984,5.6580880468893096,0.8190662056363895,58.067450977613774,79.05392281892293,TRUE,TRUE,52.40936293072446,78.23485661328654,22.139735364106592,0.721,HCV,ARIMA + Fourier
2019-10-01,30,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,22,26.275389830452607,22.511506523912175,4.253112159335764,0.11766232159055351,53.60683377006713,76.7281323421673,TRUE,TRUE,49.35372161073136,76.61047002057674,16.951809039410346,0.654,HCV,ARIMA + Fourier
2019-11-01,28,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,23,27.496506501739102,23.02924537873803,4.4152799516602865,0.14577737046619257,55.33309273171384,80.1069680463176,TRUE,TRUE,50.91781278005355,79.96119067585141,15.3219013688522,0.582,HCV,ARIMA + Fourier
2019-12-01,30,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,24,20.12983624932338,15.606957165712052,1.2904237682327486,0.010000000000000002,44.07667177557776,65.96126393683029,TRUE,TRUE,42.78624800734501,65.95126393683029,20.99828450607877,0.763,HCV,ARIMA + Fourier
2017-01-01,57,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,1,37.03956453603054,36.60341166768074,24.924915339998748,20.2635849580915,51.543486028494804,55.83359937881352,FALSE,FALSE,81.18371040354802,82.22603926818134,32.595705901150346,0.988,HCV,ARIMA + Fourier
2017-02-01,21,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,2,19.297941539391314,18.35192192462978,9.79279305489853,6.443184091571509,30.20620600924797,36.14466814065981,TRUE,TRUE,20.41341295434944,29.7014840490883,6.572667894955617,0.623,HCV,ARIMA + Fourier
2017-03-01,19,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,3,23.398461272295837,22.75392345668663,11.125309872418498,7.072958870539143,36.350445001756526,46.40159220353767,TRUE,TRUE,25.225135129338028,39.32863333299852,8.612305719363329,0.359,HCV,ARIMA + Fourier
2017-04-01,14,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,4,19.65413673445253,18.688678997363432,7.422352580912691,3.2381543667301065,33.70368049873021,40.763662581982615,TRUE,TRUE,26.281327917817517,37.52550821525251,9.45697599335165,0.326,HCV,ARIMA + Fourier
2017-05-01,19,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,5,18.86466039945804,17.53414997304526,5.734584083300227,2.0448451326578314,34.75752835499092,44.42129475025452,TRUE,TRUE,29.02294427169069,42.376449617596684,7.511409089738171,0.558,HCV,ARIMA + Fourier
2017-06-01,27,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,6,17.237288578547556,15.012512609991747,4.063861148578115,1.0086675011723092,33.488029652575634,44.14919681728656,TRUE,TRUE,29.424168503997517,43.14052931611425,16.02347804529078,0.807,HCV,ARIMA + Fourier
2017-07-01,11,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,7,15.105024338970416,12.525952329499013,2.4690512720872047,0.20406324208869916,31.24869412127375,42.15088809866153,TRUE,TRUE,28.779642849186544,41.94682485657283,7.50337771373197,0.44,HCV,ARIMA + Fourier
2017-08-01,16,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,8,15.564332801681344,12.77778138357008,2.333196372381736,0.11333217090619944,33.18654811674191,44.396561099011436,TRUE,TRUE,30.853351744360175,44.28322892810524,9.285640329365775,0.594,HCV,ARIMA + Fourier
2017-09-01,39,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,9,19.310066353451724,16.46732838234224,3.2768330252777194,0.46502905872971173,39.65088762740341,50.905674104906225,TRUE,TRUE,36.37405460212569,50.44064504617651,25.86361183231338,0.896,HCV,ARIMA + Fourier
2017-10-01,13,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,10,19.828834633879314,16.550363524676076,2.7834184473236125,0.08869507194258033,39.86956940198632,58.1131065480326,TRUE,TRUE,37.086150954662706,58.024411476090016,11.095051431530496,0.383,HCV,ARIMA + Fourier
2017-11-01,15,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,11,20.55692281688821,17.544202097647023,2.906880901889785,0.23504516323242633,41.23891421810328,58.719123369516986,TRUE,TRUE,38.3320333162135,58.48407820628456,10.50785013696316,0.445,HCV,ARIMA + Fourier
2017-12-01,21,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,12,13.495159956712344,9.39202941989871,0.4609491056301031,0.010000000000000002,31.707423845207376,48.70363883663248,TRUE,TRUE,31.246474739577273,48.69363883663248,16.233557975878696,0.772,HCV,ARIMA + Fourier
2018-01-01,53,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,13,41.01002654072423,36.66686102834987,12.616057915580402,4.216621018741083,75.32848182313681,99.54754043607761,TRUE,TRUE,62.71242390755641,95.33091941733653,26.913735779222595,0.734,HCV,ARIMA + Fourier
2018-02-01,45,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,14,22.825905305817887,18.533351947557925,2.929630227063048,0.13177608221753037,48.00842592280789,72.04496209549745,TRUE,TRUE,45.07879569574484,71.91318601327993,31.26245319380403,0.883,HCV,ARIMA + Fourier
2018-03-01,26,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,15,27.15743027588326,23.13485848646969,4.101918995162366,0.6211765586150435,55.5998737825499,79.59480126168346,TRUE,TRUE,51.497954787387535,78.97362470306841,13.690730964928992,0.548,HCV,ARIMA + Fourier
2018-04-01,47,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,16,23.144336676889438,18.724230532314845,2.840449742392319,0.1022326186624153,50.24187182066922,72.66236702024902,TRUE,TRUE,47.4014220782769,72.56013440158661,33.1072484827359,0.88,HCV,ARIMA + Fourier
2018-05-01,25,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,17,22.12445081349855,17.62845089088558,1.492049233707484,0.010000000000000002,49.66441215891935,72.50910892390297,TRUE,TRUE,48.172362925211864,72.49910892390297,16.504781712281552,0.653,HCV,ARIMA + Fourier
2018-06-01,29,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,18,21.145808202807785,15.850738054904099,1.3435164941673436,0.010000000000000002,48.06685129918831,72.80537881362451,TRUE,TRUE,46.72333480502096,72.79537881362451,20.906958277425055,0.719,HCV,ARIMA + Fourier
2018-07-01,18,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,19,18.55333451993881,13.259369708667661,0.28741179733308286,0.010000000000000002,44.129020556553854,67.40303166997279,TRUE,TRUE,43.84160875922077,67.39303166997279,13.502882901340106,0.592,HCV,ARIMA + Fourier
2018-08-01,31,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,20,19.118614987823396,13.569565380101814,0.41872372842054717,0.010000000000000002,44.15108811235437,71.92158580375772,TRUE,TRUE,43.73236438393383,71.91158580375772,23.817989429498272,0.77,HCV,ARIMA + Fourier
2018-09-01,28,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,21,23.373456245300947,18.298391427406365,0.8103325405916536,0.010000000000000002,52.81184326636392,79.39111457084299,TRUE,TRUE,52.00151072577227,79.38111457084298,19.256773157032193,0.657,HCV,ARIMA + Fourier
2018-10-01,31,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,22,23.291190549675722,16.898621566142776,0.7846202222157311,0.010000000000000002,51.65233222289247,87.0189216376344,TRUE,TRUE,50.86771200067674,87.0089216376344,22.900293532699436,0.694,HCV,ARIMA + Fourier
2018-11-01,34,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,23,24.628628966560072,18.237664135713572,0.7601259576373048,0.010000000000000002,57.32188302784595,86.82295012533199,TRUE,TRUE,56.56175707020864,86.81295012533198,25.132267827675804,0.718,HCV,ARIMA + Fourier
2018-12-01,23,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,24,16.940637448790493,9.975053010128805,0.010000000000000002,0.010000000000000002,42.24744049814588,67.26113852002736,TRUE,TRUE,42.23744049814588,67.25113852002735,19.867993612401392,0.716,HCV,ARIMA + Fourier
2019-01-01,84,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,25,45.54741623909345,37.76019745348357,7.515677782733576,0.8141656180311969,91.61956447403747,130.28054192534373,TRUE,TRUE,84.1038866913039,129.46637630731254,55.627118960114274,0.864,HCV,ARIMA + Fourier
2019-02-01,45,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,26,26.923789830788568,19.234999404644476,0.7382082425021044,0.010000000000000002,64.02289183218187,96.27772891914894,TRUE,TRUE,63.284683589679766,96.26772891914894,34.588259007399145,0.801,HCV,ARIMA + Fourier
2019-03-01,74,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,27,31.816485720383206,23.55795894050651,1.8265186836669545,0.010000000000000002,72.54747444053363,108.27333509847601,FALSE,TRUE,85.24621135153033,108.263335098476,58.32356006777868,0.904,HCV,ARIMA + Fourier
2019-04-01,30,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,28,27.589392121782822,19.509614893722286,0.5115268264937208,0.010000000000000002,64.09872513460861,100.79225777742376,TRUE,TRUE,63.58719830811489,100.78225777742375,22.597550125417506,0.634,HCV,ARIMA + Fourier
2019-05-01,25,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,29,26.800817086207772,19.055861697561788,0.3355217749855913,0.010000000000000002,65.44528902573553,97.02609697743264,TRUE,TRUE,65.10976725074994,97.01609697743264,19.053517281167863,0.59,HCV,ARIMA + Fourier
2019-06-01,43,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,30,25.03442393523115,16.677104774198504,0.1166350742181618,0.010000000000000002,60.60042395993582,99.51736619084613,TRUE,TRUE,60.48378888571766,99.50736619084613,34.716017049989865,0.801,HCV,ARIMA + Fourier
2019-07-01,16,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,31,22.675555169462775,14.372212911121625,0.010000000000000002,0.010000000000000002,57.27048559193084,92.70233823717571,TRUE,TRUE,57.260485591930845,92.6923382371757,14.171600895298663,0.53,HCV,ARIMA + Fourier
2019-08-01,23,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,32,22.909328358248207,14.453035966296387,0.010000000000000002,0.010000000000000002,57.28161846181722,94.76923947674203,TRUE,TRUE,57.27161846181722,94.75923947674202,19.79139975992333,0.622,HCV,ARIMA + Fourier
2019-09-01,38,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,33,27.35576003264609,17.790017216767914,0.010000000000000002,0.010000000000000002,69.78296311838642,106.98942289612515,TRUE,TRUE,69.77296311838641,106.97942289612514,31.6108372413725,0.73,HCV,ARIMA + Fourier
2019-10-01,30,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,34,27.653926095146073,17.376665744742922,0.011258189963199819,0.010000000000000002,70.42149693323773,113.78356679757604,TRUE,TRUE,70.41023874327453,113.77356679757604,25.915248275032628,0.641,HCV,ARIMA + Fourier
2019-11-01,28,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,35,28.85686032604489,18.336926711905015,0.06153790624154413,0.010000000000000002,70.90869472571069,117.20523891646232,TRUE,TRUE,70.84715681946915,117.19523891646232,23.753813278249545,0.603,HCV,ARIMA + Fourier
2019-12-01,30,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,36,21.161969227568832,10.710539236856278,0.010000000000000002,0.010000000000000002,56.52805642595632,101.40179736472811,TRUE,TRUE,56.518056425956324,101.3917973647281,28.530129533257117,0.735,HCV,ARIMA + Fourier
2019-01-01,99,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,1,125.30221807139034,124.5816675949674,111.30817399689643,100.81264709100417,138.22220967362549,152.91356677582516,FALSE,FALSE,149.99577564569336,124.60680332498764,49.44893031228436,0.012,Chancroid,ARIMA + Fourier
2019-02-01,104,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,2,114.80954480054285,114.75592205801303,99.69721470329522,91.15202655220301,127.55982662463747,141.63968428700713,TRUE,TRUE,27.86261192134225,50.48765773480412,15.082261863217346,0.166,Chancroid,ARIMA + Fourier
2019-03-01,99,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,3,112.20394271794693,111.91328619073789,96.96743634652623,89.59506863054898,125.70069214917824,139.35538789913141,TRUE,TRUE,28.73325580265201,49.760319268582435,16.918362651757935,0.118,Chancroid,ARIMA + Fourier
2019-04-01,119,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,4,108.02265234996116,107.31786961276254,93.18812410060734,84.76111841328455,122.79359224436267,137.36284717432352,TRUE,TRUE,29.60546814375533,52.60172876103897,16.186648363232383,0.852,Chancroid,ARIMA + Fourier
2019-05-01,116,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,5,119.08652538282745,118.42146667179412,103.27583506813738,94.28133017791242,133.97941051663474,149.65976437324179,TRUE,TRUE,30.70357544849736,55.37843419532936,9.06488277700805,0.4,Chancroid,ARIMA + Fourier
2019-06-01,121,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,6,121.086628390585,120.15062739768479,105.73819307586433,96.65758218241884,137.58954255868258,151.39384346705944,TRUE,TRUE,31.85134948281825,54.736261284640605,7.965164450488716,0.526,Chancroid,ARIMA + Fourier
2019-07-01,108,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,7,120.66332838362875,120.31379448664288,104.53751723874083,95.53533052367104,136.63828507401658,148.99220768507251,TRUE,TRUE,32.10076783527575,53.45687716140148,17.12543352941448,0.161,Chancroid,ARIMA + Fourier
2019-08-01,115,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,8,123.86570616354372,122.71054145814102,107.52537456225681,99.85934491367908,140.2564815475098,157.73609633834167,TRUE,TRUE,32.73110698525298,57.87675142466259,13.7204803411398,0.249,Chancroid,ARIMA + Fourier
2019-09-01,116,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,9,116.0395514048645,115.56415479898442,99.99726956965685,91.36385785446531,132.53872799317148,147.4674882783032,TRUE,TRUE,32.54145842351463,56.103630423837885,7.799454725528321,0.516,Chancroid,ARIMA + Fourier
2019-10-01,112,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,10,115.78348440876374,115.92735031679973,98.85014770610013,90.30804968574336,131.55568224208596,143.9608024301053,TRUE,TRUE,32.705534535985834,53.65275274436195,10.520875888971997,0.371,Chancroid,ARIMA + Fourier
2019-11-01,102,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,11,115.06823331415248,114.47631212251682,98.36162757512376,90.05289094814474,132.30565284571523,145.32605174140832,TRUE,TRUE,33.94402527059147,55.273160793263585,17.623020173038633,0.158,Chancroid,ARIMA + Fourier
2019-12-01,89,Sexually IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,12,103.61495483734826,103.26119002305992,88.36169412866225,79.80369615323755,118.30020652817237,131.9589583923861,TRUE,TRUE,29.938512399510117,52.155262239148556,18.2853244919355,0.11,Chancroid,ARIMA + Fourier
2018-01-01,126,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,1,106.90756586008544,107.0088221771369,93.37031681783648,84.93637341196055,119.64386084497018,134.52429551725595,FALSE,TRUE,89.83493557743192,49.587922105295405,31.550048834891403,0.942,Chancroid,ARIMA + Fourier
2018-02-01,96,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,2,99.54819724402667,99.51677646608192,86.3294910355988,79.16969758942119,111.07625071505096,126.85467844620226,TRUE,TRUE,24.746759679452154,47.68498085678107,8.680301955849124,0.373,Chancroid,ARIMA + Fourier
2018-03-01,87,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,3,97.9147634072906,97.54390167748065,83.79609448758946,77.60937383268993,110.64297315673109,122.88361246665005,TRUE,TRUE,26.84687866914163,45.274238633960124,14.541591474405584,0.163,Chancroid,ARIMA + Fourier
2018-04-01,98,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,4,92.3381602062917,92.59601899732498,79.65319255427154,71.92599011284777,103.91030389001465,114.05280748224321,TRUE,TRUE,24.257111335743105,42.12681736939544,9.889395310634734,0.729,Chancroid,ARIMA + Fourier
2018-05-01,114,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,5,102.46235532555157,102.42417597090851,87.57834866595972,80.7710335837641,116.15982450837996,130.97437116215013,TRUE,TRUE,28.581475842420232,50.20333757838604,15.841828861195873,0.877,Chancroid,ARIMA + Fourier
2018-06-01,104,Sexually IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,6,105.0853641996482,105.39592092743757,90.50142827030733,83.23150972166995,118.39899037795506,129.6165575100504,TRUE,TRUE,27.89756210764773,46.38504778838045,7.435748590708913,0.447,Chancroid,ARIMA + Fourier
